table	categories	attribute(s)	effect_size	missing
vectors1950	good vs. bad	server	0.3652975044650025	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	server	0.4325874019474133	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	server	0.9037397970750216	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	server	0.4365028298417291	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	server	0.5784627373924297	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	fat	-0.38220458638618465	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	fat	-0.6124009547250439	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	fat	-0.4815162902923795	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	fat	-0.5714849962022989	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	fat	-0.73179786123392	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	fat	-0.6048783823479383	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	fat	-0.711663197574977	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	fat	-0.7479016990787671	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	fat	-0.6397062323954411	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	fat	-0.594728444393901	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	fat	-0.6653359024074792	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	fat	-0.6442999440722846	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	fat	-0.5246028014790116	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	fat	-0.5455971796356478	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	fat	-0.5024788587298004	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	fat	-0.42996981440136384	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	fat	-0.5282578599698088	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	fat	-0.3644202761685291	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	fat	-0.3461173918362964	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	fat	-0.5756102445400848	['tubby', 'chunky', 'hefty', 'potbelly', 'potbellied', 'plumpish', 'pudgy', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	incontinent	-0.7928982772511207	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	incontinent	-0.901853339807655	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	incontinent	-1.0220419613109506	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	incontinent	-1.1899399566681677	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	incontinent	-1.2191536575476816	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	incontinent	-1.296397089103619	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	incontinent	-1.265426866606836	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	incontinent	-1.2455714226842143	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	incontinent	-1.3253754680823233	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	incontinent	-1.2558807018653873	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	incontinent	-1.2283072168675615	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	incontinent	-1.1070938711494136	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	incontinent	-1.2901935905115733	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	incontinent	-1.2069833059286448	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	incontinent	-1.0941958908143812	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	incontinent	-1.2057653302445508	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	incontinent	-1.1669270429694871	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	incontinent	-1.122515515182801	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	incontinent	-1.078677097989583	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	incontinent	-1.1609231809724483	['bedwetter', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	prostitute	0.018680424899540266	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	prostitute	-0.0037086030661410293	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	prostitute	-0.021504562824156345	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	prostitute	0.029012055291338518	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	prostitute	-0.09888512747560169	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	prostitute	-0.33769198386385224	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	prostitute	-0.0582771135989185	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	prostitute	-0.17151392292856418	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	prostitute	-0.416646496115507	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	prostitute	-0.12328352004474571	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	prostitute	-0.12334284962448058	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	prostitute	-0.030647947502522706	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	prostitute	-0.4874228101072833	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	prostitute	-0.3526940403284623	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	prostitute	-0.2341485907302209	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	prostitute	-0.3540115677516392	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	prostitute	-0.0836682659476054	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	prostitute	-0.025334792958887107	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	prostitute	-0.2715780366083241	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	prostitute	-0.1076907574235789	['gigolo', 'streetwalker', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	pierced	-0.09266193863161448	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	pierced	-0.39350201373405136	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	pierced	-0.31322047963187777	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	pierced	-0.479510891643759	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	pierced	-0.5579160825407979	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	pierced	-0.31877768085701796	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	pierced	-0.29404087121425315	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	pierced	-0.5611503585526972	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	pierced	-0.2630328415336083	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	pierced	-0.4865024425778944	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	pierced	-0.3148412565185877	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	pierced	-0.11580468186760585	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	pierced	-0.3490166659487897	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	pierced	-0.4570813257851845	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	pierced	-0.6651654221993407	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	pierced	-0.4875752346249723	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	pierced	-0.26610474423093006	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	pierced	-0.23995305960970265	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	pierced	-0.34340424441895273	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	pierced	-0.4383112029341594	['nosering', 'inking', 'piercings', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	muslim	-0.20738766641716577	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	muslim	-0.20828568598619518	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	muslim	0.4344408630009608	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	muslim	0.32432469589203783	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	muslim	0.15813978922667127	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	muslim	0.19797967162261648	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	muslim	0.22651216358111714	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	muslim	0.02005415069613487	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	muslim	0.13540545439480112	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	muslim	-0.13698458354753232	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	muslim	-0.043294022870821895	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	muslim	-0.10942189581390852	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	muslim	-0.11318533756243489	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	muslim	0.07089361288252499	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	muslim	-0.032588856790692886	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	muslim	-0.01889622921234646	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	muslim	-0.16473154214080438	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	muslim	-0.18954445559716235	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	muslim	0.16826949920851872	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	muslim	-0.18820511085991837	['islamist', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	polygamous	0.13308486564535543	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	polygamous	0.2396669403557213	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	polygamous	-0.03568194049842902	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	polygamous	-0.17525917036782637	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	polygamous	-0.09850360785148926	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	polygamous	0.07996659946362658	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	polygamous	0.04755665689998066	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	polygamous	0.2963073601891776	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	polygamous	-0.3124645136693464	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	polygamous	-0.5919792099113683	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	polygamous	-0.5242955254591307	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	polygamous	-0.6437402357891514	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	polygamous	-0.09642746011695415	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	polygamous	-0.05478274580704518	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	polygamous	-0.6465694349163972	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	polygamous	-0.46194096952564506	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	polygamous	-0.5739213171066364	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	polygamous	-0.4050294862817986	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	polygamous	-0.43758895950555865	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	polygamous	-0.37535021220138015	['polyamory', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	smoker	-0.4193926625682227	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	smoker	-0.5401934921784607	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	smoker	-0.6028550929532325	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	smoker	-0.5642797923958032	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	smoker	-0.5428337560251633	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	smoker	-0.5430448737383237	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	smoker	-0.6170666450995498	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	smoker	-0.8108615263408192	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	smoker	-0.6103031092737148	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	smoker	-0.7711048281686435	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	smoker	-0.8787849951972342	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	smoker	-0.8294871125348088	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	smoker	-0.8645763754806782	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	smoker	-0.9297210633123443	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	smoker	-0.712749090705076	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	smoker	-0.8627911385145125	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	smoker	-0.8575310913344873	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	smoker	-1.0179413710602907	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	smoker	-0.963545598799504	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	smoker	-1.0143321193716164	['pothead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	alien	-1.1057421236498335	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	alien	-1.1060653139659873	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	alien	-1.297583207467607	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	alien	-1.319460680230662	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	alien	-1.217611979872312	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	alien	-1.3134796424291046	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	alien	-1.2908329918455765	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	alien	-1.300424287265598	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	alien	-1.3033957710742512	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	alien	-1.2787696952884526	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	alien	-1.3087514596521024	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	alien	-1.2274946958704485	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	alien	-1.2005175997238595	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	alien	-1.2230945181523676	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	alien	-1.1941452236902066	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	alien	-1.3115180871440324	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	alien	-1.3433023090544776	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	alien	-1.240779781106372	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	alien	-1.1340931265014136	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	alien	-1.3117990601750744	['noncitizen', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	hiv	-1.116107518241655	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	hiv	-0.9415660639805175	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	hiv	-1.2475144446522266	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	hiv	-1.3056862408031045	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	hiv	-1.2728759588626057	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	hiv	-1.3779521435509015	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	hiv	-1.31697173250306	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	hiv	-1.2293116457573265	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	hiv	-1.243229906082791	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	hiv	-1.2119563241726414	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	hiv	-1.2651854188578753	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	hiv	-1.2442116311434432	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	hiv	-1.251844088913102	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	hiv	-1.199137281990881	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	hiv	-1.177500266941907	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	hiv	-1.2486985135044095	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	hiv	-1.195637970357998	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	hiv	-1.2656504421638735	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	hiv	-1.1831678374058572	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	hiv	-1.251948772905842	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	herpes	-0.932833330373673	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	herpes	-0.9601528265333646	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	herpes	-1.115878377256004	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	herpes	-1.223681692656349	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	herpes	-1.2771835202435673	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	herpes	-1.3851190095998493	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	herpes	-1.3632772133604445	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	herpes	-1.315399619594973	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	herpes	-1.3009184378341185	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	herpes	-1.2794169071056722	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	herpes	-1.3553594278662575	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	herpes	-1.3027828459963104	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	herpes	-1.3254644539246796	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	herpes	-1.2211975623058016	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	herpes	-1.1863361811264541	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	herpes	-1.3079535632871135	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	herpes	-1.1367673174626272	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	herpes	-1.2168307993445802	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	herpes	-1.2544657345765637	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	herpes	-1.3097591727931275	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	dealer	-0.3382809106521307	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	dealer	-0.23646995236464133	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	dealer	-0.4080634123041663	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	dealer	-0.5345257307527764	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	dealer	-0.49689362646746066	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	dealer	-0.7235944328925823	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	dealer	-0.4591631306121358	['pusher', 'meth', 'crackhead', 'junkie', 'dopehead', 'euphoric', 'bothersome', 'yucky', 'horrendous']
