table	categories	attribute(s)	effect_size	missing
vectors1860	good vs. bad	server	0.10474125625940545	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1870	good vs. bad	server	0.5655153769181938	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1880	good vs. bad	server	0.6733375435949903	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1890	good vs. bad	server	0.7646446905292786	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1900	good vs. bad	server	0.4259012187722707	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1910	good vs. bad	server	0.47895679063352453	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1920	good vs. bad	server	0.6495736584977326	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1930	good vs. bad	server	0.1970322117068149	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1940	good vs. bad	server	0.36834547230574777	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1950	good vs. bad	server	0.5897910000668853	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1960	good vs. bad	server	0.3646904133593726	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1970	good vs. bad	server	0.46705538018085097	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1980	good vs. bad	server	0.2720723708592798	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1990	good vs. bad	server	0.36676498438303357	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1800	good vs. bad	fat	-0.30574178533868396	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1810	good vs. bad	fat	-0.07682116454061522	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1820	good vs. bad	fat	-0.5606402630641132	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1830	good vs. bad	fat	0.032904642534405074	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1840	good vs. bad	fat	-0.06837143325767128	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1850	good vs. bad	fat	0.06142184825851112	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1860	good vs. bad	fat	-0.27218571895531013	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1870	good vs. bad	fat	-0.12500129378244365	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1880	good vs. bad	fat	-0.08957365121765874	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1890	good vs. bad	fat	-0.2391455503653785	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1900	good vs. bad	fat	-0.34747218558907056	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1910	good vs. bad	fat	-0.1559892079449179	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1920	good vs. bad	fat	-0.3393066695881376	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1930	good vs. bad	fat	-0.07980430400192742	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1940	good vs. bad	fat	-0.2866720193387315	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1950	good vs. bad	fat	-0.23166540789329065	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1960	good vs. bad	fat	-0.2998400350286188	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1970	good vs. bad	fat	-0.350956932438544	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1980	good vs. bad	fat	-0.021302706845791324	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1990	good vs. bad	fat	-0.4425487734440191	['dieting', 'potbelly', 'plumpish', 'euphoric', 'yucky']
vectors1800	good vs. bad	incontinent	0.0	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1810	good vs. bad	incontinent	0.0	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1820	good vs. bad	incontinent	0.0	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1830	good vs. bad	incontinent	0.030978097401122104	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1840	good vs. bad	incontinent	-0.036939548486074045	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1850	good vs. bad	incontinent	-0.0763936039591845	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1860	good vs. bad	incontinent	-0.10420329533557351	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1870	good vs. bad	incontinent	0.17424796722133357	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1880	good vs. bad	incontinent	-0.023666574190055432	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1890	good vs. bad	incontinent	-0.46008339611059235	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1900	good vs. bad	incontinent	-0.481482787246784	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1910	good vs. bad	incontinent	-0.3819718216047764	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1920	good vs. bad	incontinent	-0.5526362910098922	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1930	good vs. bad	incontinent	-0.45598912761616944	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1940	good vs. bad	incontinent	-0.6446495721632156	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1950	good vs. bad	incontinent	-0.6567036923904939	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1960	good vs. bad	incontinent	-0.5366961982285474	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1970	good vs. bad	incontinent	-0.5751457034079839	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1980	good vs. bad	incontinent	-0.8730914995691671	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1990	good vs. bad	incontinent	-0.7108726255032587	['bedwetter', 'urinary', 'dysfunction', 'bowel', 'catheter', 'euphoric', 'yucky']
vectors1800	good vs. bad	prostitute	0.0	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1810	good vs. bad	prostitute	0.0	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1820	good vs. bad	prostitute	-0.4286496726642849	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1830	good vs. bad	prostitute	0.1297107969317852	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1840	good vs. bad	prostitute	0.1698752830545755	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1850	good vs. bad	prostitute	0.19588454887013668	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1860	good vs. bad	prostitute	0.18006085281812959	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1870	good vs. bad	prostitute	0.23318386250691014	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1880	good vs. bad	prostitute	0.2114854647305328	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1890	good vs. bad	prostitute	0.6304271343660592	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1900	good vs. bad	prostitute	0.8400937683499001	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1910	good vs. bad	prostitute	0.35411477333733843	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1920	good vs. bad	prostitute	0.5314696682898898	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1930	good vs. bad	prostitute	0.3584781287895958	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1940	good vs. bad	prostitute	0.6556300299408533	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1950	good vs. bad	prostitute	0.45000987442515367	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1960	good vs. bad	prostitute	0.32295894238232764	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1970	good vs. bad	prostitute	0.3369533969217489	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1980	good vs. bad	prostitute	-0.008459041434001856	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1990	good vs. bad	prostitute	-0.0993430397650959	['gigolo', 'streetwalker', 'euphoric', 'yucky']
vectors1800	good vs. bad	pierced	-0.30637507291938004	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1810	good vs. bad	pierced	-0.3971390219813491	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1820	good vs. bad	pierced	-0.4080415121002019	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1830	good vs. bad	pierced	-0.008124358667319868	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1840	good vs. bad	pierced	-0.03441928547300846	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1850	good vs. bad	pierced	-0.1133884848278993	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1860	good vs. bad	pierced	-0.5546447731159744	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1870	good vs. bad	pierced	-0.5892445175592527	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1880	good vs. bad	pierced	-0.4300290471491596	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1890	good vs. bad	pierced	-0.4789757460548623	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1900	good vs. bad	pierced	-0.5727771478071173	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1910	good vs. bad	pierced	-0.2578087047950163	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1920	good vs. bad	pierced	-0.4337993316752924	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1930	good vs. bad	pierced	-0.4317529496621998	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1940	good vs. bad	pierced	-0.3837456123796834	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1950	good vs. bad	pierced	-0.5043003930692292	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1960	good vs. bad	pierced	-0.31909162792155477	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1970	good vs. bad	pierced	-0.6356831013320536	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1980	good vs. bad	pierced	-0.6001175592816662	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1990	good vs. bad	pierced	-0.5352959553231553	['nosering', 'piercings', 'euphoric', 'yucky']
vectors1800	good vs. bad	muslim	0.0	['islamist', 'euphoric', 'yucky']
vectors1810	good vs. bad	muslim	-0.5287663251966144	['islamist', 'euphoric', 'yucky']
vectors1820	good vs. bad	muslim	-0.40830564384178314	['islamist', 'euphoric', 'yucky']
vectors1830	good vs. bad	muslim	0.02386599012042222	['islamist', 'euphoric', 'yucky']
vectors1840	good vs. bad	muslim	0.2005208331619293	['islamist', 'euphoric', 'yucky']
vectors1850	good vs. bad	muslim	-0.060972714014294827	['islamist', 'euphoric', 'yucky']
vectors1860	good vs. bad	muslim	0.184684220013124	['islamist', 'euphoric', 'yucky']
vectors1870	good vs. bad	muslim	0.10646645433627912	['islamist', 'euphoric', 'yucky']
vectors1880	good vs. bad	muslim	0.2121751419937917	['islamist', 'euphoric', 'yucky']
vectors1890	good vs. bad	muslim	-0.1848258280730481	['islamist', 'euphoric', 'yucky']
vectors1900	good vs. bad	muslim	0.007734353085244898	['islamist', 'euphoric', 'yucky']
vectors1910	good vs. bad	muslim	0.02476802458569457	['islamist', 'euphoric', 'yucky']
vectors1920	good vs. bad	muslim	0.14748444780102074	['islamist', 'euphoric', 'yucky']
vectors1930	good vs. bad	muslim	-0.23187586512621916	['islamist', 'euphoric', 'yucky']
vectors1940	good vs. bad	muslim	0.0005760025394164541	['islamist', 'euphoric', 'yucky']
vectors1950	good vs. bad	muslim	-0.06471141800944309	['islamist', 'euphoric', 'yucky']
vectors1960	good vs. bad	muslim	-0.07740271477399971	['islamist', 'euphoric', 'yucky']
vectors1970	good vs. bad	muslim	-0.06649171829589272	['islamist', 'euphoric', 'yucky']
vectors1980	good vs. bad	muslim	-0.15292096270879516	['islamist', 'euphoric', 'yucky']
vectors1990	good vs. bad	muslim	-0.15247355429107506	['islamist', 'euphoric', 'yucky']
vectors1800	good vs. bad	polygamous	0.0	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1810	good vs. bad	polygamous	0.0	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1820	good vs. bad	polygamous	0.0	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1830	good vs. bad	polygamous	0.0	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1840	good vs. bad	polygamous	-0.16881197187101363	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1850	good vs. bad	polygamous	-0.1128077227232169	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1860	good vs. bad	polygamous	0.0360077801347226	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1870	good vs. bad	polygamous	0.052809532038861386	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1880	good vs. bad	polygamous	0.11979491975481175	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1890	good vs. bad	polygamous	-0.3587157033883541	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1900	good vs. bad	polygamous	-0.22648143419057903	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1910	good vs. bad	polygamous	-0.25912081795389613	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1920	good vs. bad	polygamous	-0.028379219113312107	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1930	good vs. bad	polygamous	0.27296638504460957	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1940	good vs. bad	polygamous	-0.00921049764993496	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1950	good vs. bad	polygamous	-0.30229444272859374	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1960	good vs. bad	polygamous	-0.22954672661717154	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1970	good vs. bad	polygamous	-0.17044064731984665	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1980	good vs. bad	polygamous	0.297296662707991	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1990	good vs. bad	polygamous	0.03151815757585072	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'polygyny', 'cameroon', 'gabon', 'bangladesh', 'bhutan', 'somalia', 'euphoric', 'yucky']
vectors1800	good vs. bad	smoker	0.0	['pothead', 'euphoric', 'yucky']
vectors1810	good vs. bad	smoker	0.0	['pothead', 'euphoric', 'yucky']
vectors1820	good vs. bad	smoker	0.0	['pothead', 'euphoric', 'yucky']
vectors1830	good vs. bad	smoker	-0.12464498873329967	['pothead', 'euphoric', 'yucky']
vectors1840	good vs. bad	smoker	-0.3329667194076627	['pothead', 'euphoric', 'yucky']
vectors1850	good vs. bad	smoker	-0.1972392551695156	['pothead', 'euphoric', 'yucky']
vectors1860	good vs. bad	smoker	-0.24374457319648676	['pothead', 'euphoric', 'yucky']
vectors1870	good vs. bad	smoker	-0.18275184616964735	['pothead', 'euphoric', 'yucky']
vectors1880	good vs. bad	smoker	-0.03469797461495372	['pothead', 'euphoric', 'yucky']
vectors1890	good vs. bad	smoker	0.07917454735299803	['pothead', 'euphoric', 'yucky']
vectors1900	good vs. bad	smoker	-0.2350332738503573	['pothead', 'euphoric', 'yucky']
vectors1910	good vs. bad	smoker	-0.3091993094824106	['pothead', 'euphoric', 'yucky']
vectors1920	good vs. bad	smoker	-0.25276429554009405	['pothead', 'euphoric', 'yucky']
vectors1930	good vs. bad	smoker	-0.21307807393097192	['pothead', 'euphoric', 'yucky']
vectors1940	good vs. bad	smoker	-0.3597343355669239	['pothead', 'euphoric', 'yucky']
vectors1950	good vs. bad	smoker	-0.40715094581700706	['pothead', 'euphoric', 'yucky']
vectors1960	good vs. bad	smoker	-0.6613354093193025	['pothead', 'euphoric', 'yucky']
vectors1970	good vs. bad	smoker	-0.8098727088220389	['pothead', 'euphoric', 'yucky']
vectors1980	good vs. bad	smoker	-0.6971514899646838	['pothead', 'euphoric', 'yucky']
vectors1990	good vs. bad	smoker	-0.8796331410234397	['pothead', 'euphoric', 'yucky']
vectors1800	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1810	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1820	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1830	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1840	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1850	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1860	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1870	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1880	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1890	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1900	good vs. bad	alien	-0.10095932548025854	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1910	good vs. bad	alien	0.0	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1920	good vs. bad	alien	-0.2619648312934218	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1930	good vs. bad	alien	0.17204092052617853	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1940	good vs. bad	alien	-0.1962419833369816	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1950	good vs. bad	alien	-0.49089571996029807	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1960	good vs. bad	alien	-0.5789669473835689	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1970	good vs. bad	alien	-0.8619631761139341	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1980	good vs. bad	alien	-1.0044149371427165	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1990	good vs. bad	alien	-1.2190546117706509	['undocumented', 'noncitizen', 'euphoric', 'yucky']
vectors1800	good vs. bad	hiv	0.0	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1810	good vs. bad	hiv	0.0	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1820	good vs. bad	hiv	0.0	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1830	good vs. bad	hiv	0.0	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1840	good vs. bad	hiv	0.0	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1850	good vs. bad	hiv	-0.44757610001213005	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1860	good vs. bad	hiv	-0.3934165492466833	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1870	good vs. bad	hiv	-0.2937567274219003	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1880	good vs. bad	hiv	-0.5965303631830408	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1890	good vs. bad	hiv	-0.9877625938267157	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1900	good vs. bad	hiv	-0.9554976157683549	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1910	good vs. bad	hiv	-0.6249394768257662	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1920	good vs. bad	hiv	-1.0458322594383418	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1930	good vs. bad	hiv	-0.9186037037104136	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1940	good vs. bad	hiv	-0.7122895442668811	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1950	good vs. bad	hiv	-1.1074419313384374	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1960	good vs. bad	hiv	-0.936168199968289	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1970	good vs. bad	hiv	-0.9719771518420053	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1980	good vs. bad	hiv	-0.8068647887036083	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1990	good vs. bad	hiv	-0.9439871340671754	['viral', 'intravenous', 'genital', 'gonorrhea', 'herpes', 'euphoric', 'yucky']
vectors1800	good vs. bad	herpes	0.0	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1810	good vs. bad	herpes	0.0	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1820	good vs. bad	herpes	0.0	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1830	good vs. bad	herpes	0.20759266891115394	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1840	good vs. bad	herpes	0.14187496807620037	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1850	good vs. bad	herpes	-0.43094482521790256	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1860	good vs. bad	herpes	-0.41344633602869113	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1870	good vs. bad	herpes	-0.25607075673910723	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1880	good vs. bad	herpes	-0.5407070142530308	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1890	good vs. bad	herpes	-0.7827661594970123	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1900	good vs. bad	herpes	-0.9055405009435455	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1910	good vs. bad	herpes	-0.6578357949686628	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1920	good vs. bad	herpes	-0.8828664089793591	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1930	good vs. bad	herpes	-0.9004212472814566	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1940	good vs. bad	herpes	-0.6431957677674883	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1950	good vs. bad	herpes	-0.9663840242529441	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1960	good vs. bad	herpes	-0.9013815272352533	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1970	good vs. bad	herpes	-0.9855837537462178	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1980	good vs. bad	herpes	-0.7549319616101569	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1990	good vs. bad	herpes	-0.980695258963196	['herpes', 'herpes', 'viral', 'gonorrhea', 'std', 'chlamydia', 'euphoric', 'yucky']
vectors1800	good vs. bad	dealer	-0.30733018170318627	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1810	good vs. bad	dealer	-0.22807619274311658	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1820	good vs. bad	dealer	-0.4943918428243599	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1830	good vs. bad	dealer	0.27208687514753294	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1840	good vs. bad	dealer	0.08835136917585015	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1850	good vs. bad	dealer	0.09607039276615958	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
vectors1860	good vs. bad	dealer	-0.049340352744147144	['meth', 'crackhead', 'dopehead', 'trafficker', 'euphoric', 'yucky']
