table	categories	attribute(s)	effect_size	missing
vectors1870	good vs. bad	pierced	-0.3820667178383837	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1880	good vs. bad	pierced	-0.44895451373582124	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1890	good vs. bad	pierced	-0.4196965057392882	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1900	good vs. bad	pierced	-0.28066827198018357	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1910	good vs. bad	pierced	-0.3264658713254809	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1920	good vs. bad	pierced	-0.12062345065849009	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1930	good vs. bad	pierced	-0.043010770294226085	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1940	good vs. bad	pierced	-0.06131949155231914	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1950	good vs. bad	pierced	0.010846016889018439	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1960	good vs. bad	pierced	0.2056482239185587	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1970	good vs. bad	pierced	0.16127033177015423	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1980	good vs. bad	pierced	0.11451417682959396	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1990	good vs. bad	pierced	0.21143347264987394	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors2000	good vs. bad	pierced	0.4143432396598376	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1810	good vs. bad	muslim	0.15159061311866157	['yucky', 'unthankful']
vectors1820	good vs. bad	muslim	0.22085044785536015	['yucky', 'unthankful']
vectors1830	good vs. bad	muslim	0.026021336188698042	['yucky', 'unthankful']
vectors1840	good vs. bad	muslim	-0.21264187583714536	['yucky', 'unthankful']
vectors1850	good vs. bad	muslim	-0.463899941004653	['yucky', 'unthankful']
vectors1860	good vs. bad	muslim	-0.17496333250342272	['yucky', 'unthankful']
vectors1870	good vs. bad	muslim	-0.32183220086061987	['yucky', 'unthankful']
vectors1880	good vs. bad	muslim	-0.3475819894717113	['yucky', 'unthankful']
vectors1890	good vs. bad	muslim	-0.444196036310042	['yucky', 'unthankful']
vectors1900	good vs. bad	muslim	-0.20760143421636984	['yucky', 'unthankful']
vectors1910	good vs. bad	muslim	-0.17582655922742935	['yucky', 'unthankful']
vectors1920	good vs. bad	muslim	-0.272664156276905	['yucky', 'unthankful']
vectors1930	good vs. bad	muslim	-0.1726603148052761	['yucky', 'unthankful']
vectors1940	good vs. bad	muslim	-0.18203737937298586	['yucky', 'unthankful']
vectors1950	good vs. bad	muslim	-0.13314075040012577	['yucky', 'unthankful']
vectors1960	good vs. bad	muslim	0.07328882484545134	['yucky', 'unthankful']
vectors1970	good vs. bad	muslim	0.11797746927973406	['yucky', 'unthankful']
vectors1980	good vs. bad	muslim	-0.02294513301171354	['yucky', 'unthankful']
vectors1990	good vs. bad	muslim	-0.14287371900923332	['yucky', 'unthankful']
vectors2000	good vs. bad	muslim	0.05522190859197029	['yucky', 'unthankful']
vectors1810	good vs. bad	polygamous	0.0	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1820	good vs. bad	polygamous	0.002171146315277188	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1830	good vs. bad	polygamous	-0.21533240790338626	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1840	good vs. bad	polygamous	-0.20686520584265114	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1850	good vs. bad	polygamous	-0.2731365345807956	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1860	good vs. bad	polygamous	-0.3022642343463965	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1870	good vs. bad	polygamous	-0.33547261168457665	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1880	good vs. bad	polygamous	-0.4015818321008733	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1890	good vs. bad	polygamous	-0.3127552341356596	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1900	good vs. bad	polygamous	-0.3426150861183836	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1910	good vs. bad	polygamous	-0.27539763133479495	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1920	good vs. bad	polygamous	-0.19411421245846458	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1930	good vs. bad	polygamous	-0.04639956572548771	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1940	good vs. bad	polygamous	0.0010364465295488621	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1950	good vs. bad	polygamous	0.008623386271411862	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1960	good vs. bad	polygamous	0.15272727341676345	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1970	good vs. bad	polygamous	0.1466346421026315	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1980	good vs. bad	polygamous	0.029996489586072414	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1990	good vs. bad	polygamous	0.1179227406734978	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors2000	good vs. bad	polygamous	0.2864703306227981	['polygamous', 'polygamous', 'polyamory', 'polyandry', 'cameroon', 'gabon', 'bhutan', 'yucky', 'unthankful']
vectors1810	good vs. bad	smoker	0.0	['pothead', 'yucky', 'unthankful']
vectors1820	good vs. bad	smoker	0.08505021792927536	['pothead', 'yucky', 'unthankful']
vectors1830	good vs. bad	smoker	-0.47278228724156507	['pothead', 'yucky', 'unthankful']
vectors1840	good vs. bad	smoker	-0.31893524883832747	['pothead', 'yucky', 'unthankful']
vectors1850	good vs. bad	smoker	-0.47114139769021085	['pothead', 'yucky', 'unthankful']
vectors1860	good vs. bad	smoker	-0.27991791131094673	['pothead', 'yucky', 'unthankful']
vectors1870	good vs. bad	smoker	-0.3252916209586521	['pothead', 'yucky', 'unthankful']
vectors1880	good vs. bad	smoker	-0.4129085479370312	['pothead', 'yucky', 'unthankful']
vectors1890	good vs. bad	smoker	-0.4101576465628844	['pothead', 'yucky', 'unthankful']
vectors1900	good vs. bad	smoker	-0.37293217890401414	['pothead', 'yucky', 'unthankful']
vectors1910	good vs. bad	smoker	-0.333793775792875	['pothead', 'yucky', 'unthankful']
vectors1920	good vs. bad	smoker	-0.21793944061153867	['pothead', 'yucky', 'unthankful']
vectors1930	good vs. bad	smoker	-0.08438200657146105	['pothead', 'yucky', 'unthankful']
vectors1940	good vs. bad	smoker	-0.06962338764264657	['pothead', 'yucky', 'unthankful']
vectors1950	good vs. bad	smoker	0.02323375211241571	['pothead', 'yucky', 'unthankful']
vectors1960	good vs. bad	smoker	0.23297726072026564	['pothead', 'yucky', 'unthankful']
vectors1970	good vs. bad	smoker	0.11190364574439275	['pothead', 'yucky', 'unthankful']
vectors1980	good vs. bad	smoker	0.011066856543609246	['pothead', 'yucky', 'unthankful']
vectors1990	good vs. bad	smoker	-0.003396993025687197	['pothead', 'yucky', 'unthankful']
vectors2000	good vs. bad	smoker	0.22532219718715932	['pothead', 'yucky', 'unthankful']
vectors1810	good vs. bad	alien	0.0	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1820	good vs. bad	alien	0.0	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1830	good vs. bad	alien	0.0	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1840	good vs. bad	alien	-0.5049476792399316	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1850	good vs. bad	alien	0.0	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1860	good vs. bad	alien	-0.4069431853999236	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1870	good vs. bad	alien	-0.43731556549326084	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1880	good vs. bad	alien	-0.5804157821729898	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1890	good vs. bad	alien	-0.597228579623489	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1900	good vs. bad	alien	-0.42634471643260397	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1910	good vs. bad	alien	-0.36706353853009804	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1920	good vs. bad	alien	-0.2992794816562697	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1930	good vs. bad	alien	-0.16012009769921443	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1940	good vs. bad	alien	-0.09503380322374352	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1950	good vs. bad	alien	-0.0922953097776318	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1960	good vs. bad	alien	-0.012013206825680654	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1970	good vs. bad	alien	-0.02013506374838228	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1980	good vs. bad	alien	-0.07873241214702335	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1990	good vs. bad	alien	-0.01476776313488842	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors2000	good vs. bad	alien	0.2281697036516464	['deport', 'noncitizen', 'yucky', 'unthankful']
vectors1810	good vs. bad	hiv	0.0	['yucky', 'unthankful']
vectors1820	good vs. bad	hiv	-0.11119784835328235	['yucky', 'unthankful']
vectors1830	good vs. bad	hiv	-0.7659301260874485	['yucky', 'unthankful']
vectors1840	good vs. bad	hiv	-0.6870466728115878	['yucky', 'unthankful']
vectors1850	good vs. bad	hiv	-1.1297721356526438	['yucky', 'unthankful']
vectors1860	good vs. bad	hiv	-0.836431623224746	['yucky', 'unthankful']
vectors1870	good vs. bad	hiv	-1.0045230654675004	['yucky', 'unthankful']
vectors1880	good vs. bad	hiv	-0.9029893806576874	['yucky', 'unthankful']
vectors1890	good vs. bad	hiv	-0.81973085962415	['yucky', 'unthankful']
vectors1900	good vs. bad	hiv	-0.5417940732691445	['yucky', 'unthankful']
vectors1910	good vs. bad	hiv	-0.5148447498574135	['yucky', 'unthankful']
vectors1920	good vs. bad	hiv	-0.3649067169593735	['yucky', 'unthankful']
vectors1930	good vs. bad	hiv	-0.2342438849793086	['yucky', 'unthankful']
vectors1940	good vs. bad	hiv	-0.21067276947947752	['yucky', 'unthankful']
vectors1950	good vs. bad	hiv	-0.10130523999646458	['yucky', 'unthankful']
vectors1960	good vs. bad	hiv	0.020061855907066908	['yucky', 'unthankful']
vectors1970	good vs. bad	hiv	0.016155815670587114	['yucky', 'unthankful']
vectors1980	good vs. bad	hiv	-0.1998212737388371	['yucky', 'unthankful']
vectors1990	good vs. bad	hiv	-0.1418012289785154	['yucky', 'unthankful']
vectors2000	good vs. bad	hiv	0.016664245649467706	['yucky', 'unthankful']
vectors1810	good vs. bad	herpes	0.0	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1820	good vs. bad	herpes	0.09735791012113543	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1830	good vs. bad	herpes	-0.651182653493327	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1840	good vs. bad	herpes	-0.6145184004045045	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1850	good vs. bad	herpes	-0.9622391030485333	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1860	good vs. bad	herpes	-0.6557869121491972	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1870	good vs. bad	herpes	-0.8920258957827828	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1880	good vs. bad	herpes	-0.7621419451573885	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1890	good vs. bad	herpes	-0.7432105359996486	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1900	good vs. bad	herpes	-0.5859992754849066	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1910	good vs. bad	herpes	-0.6463722624056701	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1920	good vs. bad	herpes	-0.37844222157433494	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1930	good vs. bad	herpes	-0.30809243209817017	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1940	good vs. bad	herpes	-0.28817408203591327	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1950	good vs. bad	herpes	-0.07647240061761269	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1960	good vs. bad	herpes	0.03627314196899477	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1970	good vs. bad	herpes	0.057660287676376085	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1980	good vs. bad	herpes	-0.17287141222651586	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1990	good vs. bad	herpes	-0.16690493911248783	['std', 'chlamydia', 'yucky', 'unthankful']
vectors2000	good vs. bad	herpes	-0.09650087077260748	['std', 'chlamydia', 'yucky', 'unthankful']
vectors1810	good vs. bad	dealer	0.0	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1820	good vs. bad	dealer	0.09170808859282435	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1830	good vs. bad	dealer	-0.3737198011371931	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1840	good vs. bad	dealer	0.4080525947093881	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1850	good vs. bad	dealer	0.374850902402569	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1860	good vs. bad	dealer	0.2845013087487196	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1870	good vs. bad	dealer	-0.23384317110178954	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1880	good vs. bad	dealer	-0.3824077090697921	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1890	good vs. bad	dealer	-0.31998216612082353	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1900	good vs. bad	dealer	-0.3217995749719915	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1910	good vs. bad	dealer	-0.19839401557996983	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1920	good vs. bad	dealer	-0.17798643745668352	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1930	good vs. bad	dealer	0.05623872252807534	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1940	good vs. bad	dealer	0.1239589023932649	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1950	good vs. bad	dealer	0.22300787794966564	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1960	good vs. bad	dealer	0.4717781906729272	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1970	good vs. bad	dealer	0.2247265129279151	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1980	good vs. bad	dealer	0.1350768065612682	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors1990	good vs. bad	dealer	0.26909664012110673	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
vectors2000	good vs. bad	dealer	0.448523507297173	['crackhead', 'dopehead', 'trafficker', 'bagman', 'yucky', 'unthankful']
